Lab nr.	Matrix	Rapp.frist 01.02.21   Prøvested	LIMS NR	Unit1	Unit2	Unit3	Label	Data	Data>LOQ	LOQ	Unit	HalfLOD	Det_freq
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	bis-AF				ng/g		NA
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	bis-AP				ng/g		NA
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	TBBPA				ng/g		NA
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	4-tert-octylphenol				ng/g		NA
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	4-octylphenol				ng/g		NA
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	4-nonylphenol				ng/g		NA
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	AO Mb1				ng/g		NA
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	D4	116	116		ng/g	116	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	D5	1810	1810		ng/g	1810	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	D6	104	104		ng/g	104	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	M3T	"21,5"	"21,5"		ng/g	"21,5"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	52  Cr  [ He ]	"0,0993"	"0,0993"		ug/g	"0,0993"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	56  Fe  [ He ]	"44,2"	"44,2"		ug/g	"44,2"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	60  Ni  [ He ]	"0,0970"	"0,0970"		ug/g	"0,0970"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	63  Cu  [ He ]	"5,69"	"5,69"		ug/g	"5,69"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	66  Zn  [ He ]	"22,8"	"22,8"		ug/g	"22,8"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	75  As  [ He ]	"13,9"	"13,9"		ug/g	"13,9"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	107  Ag  [ No Gas ]	"4,25"	"4,25"		ug/g	"4,25"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	111  Cd  [ No Gas ]	"0,0742"	"0,0742"		ug/g	"0,0742"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	121  Sb  [ No Gas ]	"0,00491"	"0,00491"		ug/g	"0,00491"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	208  Pb  [ No Gas ]	"0,0992"	"0,0992"		ug/g	"0,0992"	>LOQ
20/2100	"Torsk, lever"		NR-2020-08414	ng/g	ug/g	ng/g	202  Hg  [ No Gas ]				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Fettprosent	"2,52"	"2,52"			"2,52"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PeCB	"0,626"	"0,626"		ng/g	"0,626"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	HCB	"4,78"	"4,78"		ng/g	"4,78"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-18	"1,09"	"1,09"		ng/g	"1,09"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-28	"4,91"	"4,91"		ng/g	"4,91"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-31	"2,32"	"2,32"		ng/g	"2,32"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-33	"0,602"	"0,602"		ng/g	"0,602"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-37	"0,108"	"0,108"		ng/g	"0,108"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Sum-TriCB	"16,4"	"16,4"		ng/g	"16,4"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-47	"16,2"	"16,2"		ng/g	"16,2"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-52	"22,5"	"22,5"		ng/g	"22,5"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-66	"31,0"	"31,0"		ng/g	"31,0"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-74	"16,7"	"16,7"		ng/g	"16,7"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Sum-TetCB	155	155		ng/g	155	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-99	"90,8"	"90,8"		ng/g	"90,8"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-101	"65,2"	"65,2"		ng/g	"65,2"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-105	"36,2"	"36,2"		ng/g	"36,2"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-114	"2,55"	"2,55"		ng/g	"2,55"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-118	103	103		ng/g	103	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-122	"0,553"	"0,553"		ng/g	"0,553"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-123	"2,04"	"2,04"		ng/g	"2,04"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Sum-PenCB	422	422		ng/g	422	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-128	"37,0"	"37,0"		ng/g	"37,0"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-138	276	276		ng/g	276	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-141	"8,68"	"8,68"		ng/g	"8,68"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-149	"34,1"	"34,1"		ng/g	"34,1"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-153	388	388		ng/g	388	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-156	"14,4"	"14,4"		ng/g	"14,4"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-157	"3,98"	"3,98"		ng/g	"3,98"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-167	"11,6"	"11,6"		ng/g	"11,6"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Sum-HexCB	530	530		ng/g	530	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-170	"33,3"	"33,3"		ng/g	"33,3"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-180	"91,1"	"91,1"		ng/g	"91,1"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-183	"30,9"	"30,9"		ng/g	"30,9"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-187	"45,0"	"45,0"		ng/g	"45,0"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-189	"2,19"	"2,19"		ng/g	"2,19"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Sum-HepCB	260	260		ng/g	260	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-194	"19,9"	"19,9"		ng/g	"19,9"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-206	"12,6"	"12,6"		ng/g	"12,6"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PCB-209	"2,09"	"2,09"		ng/g	"2,09"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Sum 7 PCB	951	951		ng/g	951	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Sum all PCB	1420	1420		ng/g	1420	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	TBA	"-0,0564"		"0,0564"	ng/g	"0,0282"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-17	"0,144"	"0,144"		ng/g	"0,144"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-28	"0,128"	"0,128"		ng/g	"0,128"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-47	"8,67"	"8,67"		ng/g	"8,67"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-49	"0,587"	"0,587"		ng/g	"0,587"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-66	"-0,0220"		"0,0220"	ng/g	"0,0110"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-71	"-0,0172"		"0,0172"	ng/g	"0,00860"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-77	"-0,0169"		"0,0169"	ng/g	"0,00845"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-85	"-0,0198"		"0,0198"	ng/g	"0,00990"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-99	"0,0845"	"0,0845"		ng/g	"0,0845"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-100	"2,32"	"2,32"		ng/g	"2,32"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-119	"0,0300"	"0,0300"		ng/g	"0,0300"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-126	"0,0294"	"0,0294"		ng/g	"0,0294"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-138	"-0,0548"		"0,0548"	ng/g	"0,0274"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-153	"-0,0515"		"0,0515"	ng/g	"0,0258"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-154	"0,642"	"0,642"		ng/g	"0,642"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-156	"-0,0842"		"0,0842"	ng/g	"0,0421"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-183	"-0,0361"		"0,0361"	ng/g	"0,0181"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-184	"-0,0344"		"0,0344"	ng/g	"0,0172"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-191	"-0,0483"		"0,0483"	ng/g	"0,0242"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-196	"-0,0665"		"0,0665"	ng/g	"0,0333"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-197	"-0,0520"		"0,0520"	ng/g	"0,0260"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-202	"-0,0779"		"0,0779"	ng/g	"0,0390"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-206	"-0,217"		"0,217"	ng/g	"0,108"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-207	"-0,137"		"0,137"	ng/g	"0,0685"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBDE-209	"-1,83"		"1,83"	ng/g	"0,915"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	ATE (TBP-AE)	"-0,0658"		"0,0658"	ng/g	"0,0329"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	a-TBECH	"-0,520"		"0,520"	ng/g	"0,260"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	b-TBECH	"-0,384"		"0,384"	ng/g	"0,192"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	g/d-TBECH	"-0,214"		"0,214"	ng/g	"0,107"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	BATE	"-0,0735"		"0,0735"	ng/g	"0,0368"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBT	"-0,148"		"0,148"	ng/g	"0,0740"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBEB	"-0,0807"		"0,0807"	ng/g	"0,0404"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	PBBZ	"-1,23"		"1,23"	ng/g	"0,615"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	HBB	"-0,480"		"0,480"	ng/g	"0,240"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	DPTE	"-0,0632"		"0,0632"	ng/g	"0,0316"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	EHTBB	"-0,0883"		"0,0883"	ng/g	"0,0441"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	BTBPE	"-0,146"		"0,146"	ng/g	"0,0730"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	TBPH (BEH /TBP)	"-0,353"		"0,353"	ng/g	"0,176"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	DBDPE	"-68,7"		"68,7"	ng/g	"34,3"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	SCCP	"-55,5"		"55,5"	ng/g	"27,7"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	MCCP	"-19,2"		"19,2"	ng/g	"9,62"	ND
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	"4,4-bis-A"				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	"2,4-bis-A"				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Bis-FL				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Bis-B				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	Bis-E				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	"4,4-bis-S"				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	"2,4-bis-S"				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	"4,4-bis-F"				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	"2,4-bis-F"				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	"2,2-bis-F"				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	bis-M				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	bis-Z				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	bis-AF				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	bis-AP				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	TBBPA				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	4-tert-octylphenol				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	4-octylphenol				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	4-nonylphenol				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	AO Mb1				ng/g		NA
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	D4	"35,8"	"35,8"		ng/g	"35,8"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	D5	632	632		ng/g	632	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	D6	"26,9"	"26,9"		ng/g	"26,9"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	M3T	"6,65"	"6,65"		ng/g	"6,65"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	52  Cr  [ He ]	"0,0484"	"0,0484"		ug/g	"0,0484"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	56  Fe  [ He ]	"13,8"	"13,8"		ug/g	"13,8"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	60  Ni  [ He ]	"0,0495"	"0,0495"		ug/g	"0,0495"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	63  Cu  [ He ]	"3,38"	"3,38"		ug/g	"3,38"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	66  Zn  [ He ]	"13,0"	"13,0"		ug/g	"13,0"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	75  As  [ He ]	"4,00"	"4,00"		ug/g	"4,00"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	107  Ag  [ No Gas ]	"1,76"	"1,76"		ug/g	"1,76"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	111  Cd  [ No Gas ]	"0,0333"	"0,0333"		ug/g	"0,0333"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	121  Sb  [ No Gas ]	"0,000752"	"0,000752"		ug/g	"0,000752"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	208  Pb  [ No Gas ]	"0,0191"	"0,0191"		ug/g	"0,0191"	>LOQ
20/2101	"Torsk, lever"		NR-2020-08415	ng/g	ug/g	ng/g	202  Hg  [ No Gas ]				ng/g		NA
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	Fettprosent	"3,07"	"3,07"			"3,07"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PeCB	"0,207"	"0,207"		ng/g	"0,207"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	HCB	"1,68"	"1,68"		ng/g	"1,68"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-18	"0,208"	"0,208"		ng/g	"0,208"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-28	"3,11"	"3,11"		ng/g	"3,11"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-31	"0,477"	"0,477"		ng/g	"0,477"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-33	"0,0980"	"0,0980"		ng/g	"0,0980"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-37	"0,0461"	"0,0461"		ng/g	"0,0461"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	Sum-TriCB	"8,25"	"8,25"		ng/g	"8,25"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-47	"20,0"	"20,0"		ng/g	"20,0"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-52	"19,6"	"19,6"		ng/g	"19,6"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-66	"42,1"	"42,1"		ng/g	"42,1"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-74	"23,2"	"23,2"		ng/g	"23,2"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	Sum-TetCB	144	144		ng/g	144	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-99	130	130		ng/g	130	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-101	"84,1"	"84,1"		ng/g	"84,1"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-105	"52,3"	"52,3"		ng/g	"52,3"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-114	"1,97"	"1,97"		ng/g	"1,97"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-118	133	133		ng/g	133	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-122	"0,363"	"0,363"		ng/g	"0,363"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-123	"3,35"	"3,35"		ng/g	"3,35"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	Sum-PenCB	523	523		ng/g	523	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-128	"46,5"	"46,5"		ng/g	"46,5"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-138	290	290		ng/g	290	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-141	"9,06"	"9,06"		ng/g	"9,06"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-149	"29,3"	"29,3"		ng/g	"29,3"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-153	423	423		ng/g	423	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-156	"15,0"	"15,0"		ng/g	"15,0"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-157	"4,37"	"4,37"		ng/g	"4,37"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-167	"13,1"	"13,1"		ng/g	"13,1"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	Sum-HexCB	555	555		ng/g	555	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-170	"26,2"	"26,2"		ng/g	"26,2"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-180	"82,4"	"82,4"		ng/g	"82,4"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-183	"32,6"	"32,6"		ng/g	"32,6"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-187	"42,6"	"42,6"		ng/g	"42,6"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-189	"1,96"	"1,96"		ng/g	"1,96"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	Sum-HepCB	240	240		ng/g	240	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-194	"17,7"	"17,7"		ng/g	"17,7"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-206	"10,9"	"10,9"		ng/g	"10,9"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PCB-209	"1,53"	"1,53"		ng/g	"1,53"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	Sum 7 PCB	1040	1040		ng/g	1040	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	Sum all PCB	1500	1500		ng/g	1500	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	TBA	"0,424"	"0,424"		ng/g	"0,424"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-17	"-0,0289"		"0,0289"	ng/g	"0,0144"	ND
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-28	"0,247"	"0,247"		ng/g	"0,247"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-47	"5,81"	"5,81"		ng/g	"5,81"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-49	"0,848"	"0,848"		ng/g	"0,848"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-66	"-0,0220"		"0,0220"	ng/g	"0,0110"	ND
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-71	"-0,0172"		"0,0172"	ng/g	"0,00860"	ND
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-77	"-0,0169"		"0,0169"	ng/g	"0,00845"	ND
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-85	"-0,0198"		"0,0198"	ng/g	"0,00990"	ND
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-99	"0,408"	"0,408"		ng/g	"0,408"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-100	"3,84"	"3,84"		ng/g	"3,84"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-119	"0,0821"	"0,0821"		ng/g	"0,0821"	>LOQ
20/2102	"Torsk, lever"		NR-2020-08416	ng/g	ug/g	ng/g	PBDE-126	"0,0319"	"0,0319"		ng/g	"0,0319"	>LOQ
